Product_ID,Product_Name,Category,Base_Price,Views,product_link,views_2019,views_2020,views_2021,views_2022,views_2023,addtocart_2019,addtocart_2020,addtocart_2021,addtocart_2022,addtocart_2023
B09LQH3SD9,"Lifelong LLQH922 Regalia 800 W (ISI Certified) Quartz Room Heater with 2 Power settings, Overheating Protection, 2 Rod Heater (1 Year Warranty, White)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","₹2,000",1163,https://www.amazon.in/Lifelong-LLQH922-Certified-Overheating-Protection/dp/B09LQH3SD9/ref=sr_1_36?qid=1672923592&s=kitchen&sr=1-36,1366,947,1144,1017,1227,61,167,132,70,142
B09KNMLH4Y,"R B Nova Lint/Fabric Shaver for Cloths, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Pack of 1","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","₹1,999",257,https://www.amazon.in/Remover-Sweaters-Blankets-Jackets-Carpets/dp/B09KNMLH4Y/ref=sr_1_37_mod_primary_new?qid=1672923592&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-37,306,252,311,269,206,46,48,44,20,28
B00ABMASXG,"Bajaj Immersion Rod Water Heater 1500 Watts, Silver","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",₹720,36017,https://www.amazon.in/Bajaj-1500-Watt-Immersion-Heater-Plug/dp/B00ABMASXG/ref=sr_1_38?qid=1672923592&s=kitchen&sr=1-38,42207,45772,40454,31638,35766,4658,1904,6153,3679,7083
B07QDSN9V6,INALSA Electric Kettle 1.5 Litre with Stainless Steel Body - Absa|Auto Shut Off & Boil Dry Protection Safety Features| Cordless Base & Cord Winder|Hot Water Kettle |Water Heater Jug,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"₹1,595",8090,https://www.amazon.in/Inalsa-Electric-Kettle-Absa-1500W-Capacity/dp/B07QDSN9V6/ref=sr_1_39?qid=1672923592&s=kitchen&sr=1-39,7832,8799,7712,7536,8113,1544,983,676,1157,647
B00YMJ0OI8,Prestige PIC 20 1600 Watt Induction Cooktop with Push button (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,"₹3,645",31388,https://www.amazon.in/Prestige-PIC-20-Induction-Cooktop/dp/B00YMJ0OI8/ref=sr_1_43?qid=1672923592&s=kitchen&sr=1-43,25703,30450,27611,24622,27633,5330,4807,2633,4134,2583
B0B8XNPQPN,"Pigeon Healthifry Digital Air Fryer, 360° High Speed Air Circulation Technology 1200 W with Non-Stick 4.2 L Basket - Green",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,"₹7,950",136,https://www.amazon.in/Pigeon-Healthifry-Circulation-Technology-Non-Stick/dp/B0B8XNPQPN/ref=sr_1_44?qid=1672923592&s=kitchen&sr=1-44,145,126,151,110,135,27,21,23,9,12
B0814P4L98,"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Black & Grey",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,₹999,5380,https://www.amazon.in/PrettyKrafts-Laundry-Basket-Clothes-Handles/dp/B0814P4L98/ref=sr_1_45?qid=1672923592&s=kitchen&sr=1-45,6906,4684,4221,5347,6810,552,827,1019,502,408
B008QTK47Q,Philips GC1905 1440-Watt Steam Iron with Spray (Blue),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons","₹1,745",37974,https://www.amazon.in/Philips-GC1905-1440-Watt-Steam-Spray/dp/B008QTK47Q/ref=sr_1_47?qid=1672923592&s=kitchen&sr=1-47,40977,30624,29121,39386,36721,6268,2664,2441,3258,4059
B088ZTJT2R,Havells Immersion HB15 1500 Watt (White Blue),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods","₹1,295",17218,https://www.amazon.in/Havells-Immersion-HB15-1500-White/dp/B088ZTJT2R/ref=sr_1_48_mod_primary_new?qid=1672923592&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-48,17166,16023,15924,15330,15835,1898,1634,2023,1412,3213
B0BK1K598K,"AGARO LR2007 Lint Remover, Rechargeable, for Woolen Sweaters, Blankets, Jackets, Burr Remover, Pill Remover From Carpets, Curtains","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","₹1,499",900,https://www.amazon.in/AGARO-Rechargeable-Sweaters-Blankets-Curtains/dp/B0BK1K598K/ref=sr_1_49_mod_primary_new?qid=1672923592&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-49,1140,921,1059,841,766,109,93,90,100,128
B09Y5FZK9N,"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant Noodles, Soup, 1500 Watt with Auto Shut- off Feature - (Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"₹1,545",976,https://www.amazon.in/Pigeon-Stainless-boiling-Instant-Noodles/dp/B09Y5FZK9N/ref=sr_1_50?qid=1672923592&s=kitchen&sr=1-50,1014,724,1048,831,1207,140,166,176,151,109
B09J2SCVQT,NutriPro Juicer Mixer Grinder - Smoothie Maker - 500 Watts (3 Jars 2 Blades),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,"₹5,000",4927,https://www.amazon.in/NutriPro-Bullet-Juicer-Grinder-Blades/dp/B09J2SCVQT/ref=sr_1_52?qid=1672923592&s=kitchen&sr=1-52,4786,6342,3710,3972,5586,892,452,308,407,936
B00TDD0YM4,"Philips GC026/30 Fabric Shaver, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Curtains (White)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","₹1,695",3543,https://www.amazon.in/Philips-GC026-30-Fabric-Shaver/dp/B00TDD0YM4/ref=sr_1_54?qid=1672923592&s=kitchen&sr=1-54,2589,2947,2917,2775,3807,700,289,289,372,202
B078KRFWQB,"Havells Cista Room Heater, White, 2000 Watts","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","₹3,945",2732,https://www.amazon.in/Havells-Cista-room-Heater/dp/B078KRFWQB/ref=sr_1_52?qid=1672923593&s=kitchen&sr=1-52,2032,2842,2064,2146,1938,451,528,444,296,222
B07SRM58TP,"AGARO Regal 800 Watts Handheld Vacuum Cleaner, Lightweight & Durable Body, Small/Mini Size ( Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums","₹2,099",14368,https://www.amazon.in/AGARO-800-Watt-Handheld-Cleaner-Durable/dp/B07SRM58TP/ref=sr_1_53?qid=1672923593&s=kitchen&sr=1-53,13484,16624,15164,18262,18182,1618,737,828,2822,1938
B00EDJJ7FS,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,"₹5,295",39724,https://www.amazon.in/Philips-Collection-HD4928-01-2100-Watt/dp/B00EDJJ7FS/ref=sr_1_54?qid=1672923593&s=kitchen&sr=1-54,47570,27899,43228,45812,46494,4496,7931,4921,7674,5654
B0832W3B7Q,Pigeon By Stovekraft ABS Plastic Acer Plus Induction Cooktop 1800 Watts With Feather Touch Control - Black,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,"₹3,595",9791,https://www.amazon.in/Pigeon-Stovekraft-Acer-Plus-Induction/dp/B0832W3B7Q/ref=sr_1_55?qid=1672923593&s=kitchen&sr=1-55,10748,8996,7791,7944,7245,1572,1483,1138,1664,547
B07WNK1FFN,"AGARO Esteem Multi Kettle 1.2 Litre, 600W with 3 Heating Modes & Rapid Boil Technology",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"₹1,699",2891,https://www.amazon.in/Agaro-Esteem-Multi-Kettle-1-2/dp/B07WNK1FFN/ref=sr_1_56?qid=1672923593&s=kitchen&sr=1-56,2192,3728,3631,3242,3065,248,503,289,249,319
B009P2LK08,"Bajaj Minor 1000 Watts Radiant Room Heater (Steel, ISI Approved)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","₹1,129",2446,https://www.amazon.in/Bajaj-Minor-1000-Watt-Room-Heater/dp/B009P2LK08/ref=sr_1_57?qid=1672923593&s=kitchen&sr=1-57,2524,2455,2931,2544,3146,162,230,267,147,360
B07DGD4Z4C,"Butterfly Jet Elite Mixer Grinder, 750W, 4 Jars (Grey)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"₹5,795",25340,https://www.amazon.in/Butterfly-Jet-Elite-750-Watt-Grinder/dp/B07DGD4Z4C/ref=sr_1_59?qid=1672923593&s=kitchen&sr=1-59,24995,29007,19023,26001,29114,2614,1321,3281,2471,3920
B07GMFY9QM,"SOFLIN Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking, Boiling and Frying (400 Watts, Blue)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,₹999,3096,https://www.amazon.in/SOFLIN-Electric-Automatic-Poacher-Steaming/dp/B07GMFY9QM/ref=sr_1_60?qid=1672923593&s=kitchen&sr=1-60,2592,2530,3338,3351,2405,288,497,229,278,451
B0BGPN4GGH,"Lifelong LLQH925 Dyno Quartz Heater 2 Power settings Tip Over Cut-off Switch 800 Watt Silent operation Power Indicator 2 Rod Room Heater (1 Year Warranty, Grey)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","₹2,400",4,https://www.amazon.in/Lifelong-LLQH925-settings-operation-Indicator/dp/B0BGPN4GGH/ref=sr_1_62?qid=1672923593&s=kitchen&sr=1-62,3,3,3,4,4,0,0,0,0,0
B0B2DZ5S6R,"Amazon Basics 1500 W Electric Kettle (Stainless Steel Body, 1.5 L)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"₹1,299",119,https://www.amazon.in/Amazon-Basics-Electric-Kettle-Stainless/dp/B0B2DZ5S6R/ref=sr_1_63?qid=1672923593&s=kitchen&sr=1-63,144,126,93,87,120,10,19,20,19,7
B07S851WX5,"Prestige Sandwich Maker PGMFD 01, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,"₹1,299",40106,https://www.amazon.in/Prestige-Sandwich-Maker-PGMFD-01/dp/B07S851WX5/ref=sr_1_67?qid=1672923593&s=kitchen&sr=1-67,37021,52113,39942,28860,49509,2258,2864,6578,7168,4574
B01MY839VW,"Orient Electric Fabrijoy DIFJ10BP 1000-Watt Dry Iron, Non-Stick (White and Blue)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","₹1,090",13029,https://www.amazon.in/Orient-Electric-Fabrijoy-DIFJ10BP-1000-Watt/dp/B01MY839VW/ref=sr_1_69?qid=1672923593&s=kitchen&sr=1-69,10196,12163,9793,16340,12489,686,2123,952,2302,903
B09LV1CMGH,"Lifelong LLFH921 Regalia 2000 W Fan Heater, 3 Air Settings, Room Heater with Overheating Protection, 1 Year Warranty ( White, (ISI Certified, Ideal for small to medium room/area)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","₹2,000",291,https://www.amazon.in/Lifelong-LLFH921-Overheating-Protection-Certified/dp/B09LV1CMGH/ref=sr_1_70?qid=1672923593&s=kitchen&sr=1-70,237,235,264,214,311,57,48,21,30,55
B01EY310UM,"Philips GC181 Heavy Weight 1000-Watt Dry Iron, Pack of 1","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","₹1,545",15453,https://www.amazon.in/Philips-GC181-Heavy-Weight-1000-Watt/dp/B01EY310UM/ref=sr_1_71?qid=1672923593&s=kitchen&sr=1-71,17282,17742,12496,18734,16584,1764,2299,1394,2365,1874
B09NL7LBWT,"Bulfyss USB Rechargeable Lint Remover Fabric Shaver Pet Hair Remover, Effectively and Quickly Remove Fuzz for Clothes, Sweater, Couch, Sofa, Blanket, Curtain, Wool, Cashmere (Grey, 1 Year Warranty)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","₹1,999",604,https://www.amazon.in/Bulfyss-Rechargeable-Effectively-Cashmere-Warranty/dp/B09NL7LBWT/ref=sr_1_74?qid=1672923593&s=kitchen&sr=1-74,735,624,772,694,518,65,99,62,58,58
B008YW8M0G,"Bajaj DX-7 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",₹875,46647,https://www.amazon.in/Bajaj-DX-1000-Watt-Dry-Iron/dp/B008YW8M0G/ref=sr_1_75?qid=1672923593&s=kitchen&sr=1-75,36077,50917,54719,38926,37606,7087,8251,5190,2758,7694
B097R3XH9R,"Bajaj New Shakti Neo 25L Vertical Storage Water Heater (Geyser 25 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","₹15,270",3233,https://www.amazon.in/Bajaj-Shakti-Heater-Multiple-Safety/dp/B097R3XH9R/ref=sr_1_76?qid=1672923593&s=kitchen&sr=1-76,2840,2934,4066,3070,3195,267,459,491,501,403
B08TM71L54,"PHILIPS Handheld Garment Steamer STH3000/20 - Compact & Foldable, Convenient Vertical Steaming, 1000 Watt Quick Heat Up, up to 20g/min, Kills 99.9%* Bacteria (Reno Blue), Small","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons","₹4,195",1282,https://www.amazon.in/PHILIPS-Handheld-Garment-STH3000-20/dp/B08TM71L54/ref=sr_1_77?qid=1672923593&s=kitchen&sr=1-77,1589,1055,1287,1538,1362,246,81,74,65,123
B0BPBXNQQT,"Room Heater Warmer Wall-Outlet 400 Watts Electric Handy Room Heater (Room Heaters Home for Bedroom, Reading Books, Work, bathrooms, Rooms, Offices, Home Offices,2022","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","₹1,989",70,https://www.amazon.in/Wall-Outlet-Electric-Heaters-Bedroom-bathrooms/dp/B0BPBXNQQT/ref=sr_1_78?qid=1672923593&s=kitchen&sr=1-78,74,66,57,87,52,11,8,3,7,12
B00W56GLOQ,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,"₹5,000",26164,https://www.amazon.in/Wonderchef-Nutri-Blend-Watts-Juicer-Grinder/dp/B00W56GLOQ/ref=sr_1_76?qid=1672923595&s=kitchen&sr=1-76,28041,28950,25014,19721,29864,1659,1612,2846,2600,4711
B0883KDSXC,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",₹990,16166,https://www.amazon.in/Armour-AR1100WB-1100-Watt-Soleplate-Purple/dp/B0883KDSXC/ref=sr_1_77?qid=1672923595&s=kitchen&sr=1-77,12010,17724,18191,14109,13062,1820,1796,2498,2489,2440
B078V8R9BS,Butterfly EKN 1.5-Litre Electric Kettle (Silver with Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"₹1,111",35693,https://www.amazon.in/Butterfly-EKN-1-5-Litre-Kettle-Silver/dp/B078V8R9BS/ref=sr_1_78?qid=1672923595&s=kitchen&sr=1-78,32259,45333,29870,35657,43347,6491,3964,2820,5887,2036
B08GSQXLJ2,Crompton Arno Neo 15-L 5 Star Rated Storage Water Heater (Geyser) with Advanced 3 Level Safety (Grey),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","₹10,400",14391,https://www.amazon.in/Crompton-Arno-Neo-ASWH-3015-Star-Rated/dp/B08GSQXLJ2/ref=sr_1_79?qid=1672923595&s=kitchen&sr=1-79,14610,10119,16406,13087,15852,2758,862,2104,1375,1942
B01M5B0TPW,Borosil Chef Delite BCH20DBB21 300-Watt Chopper (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,"₹2,490",7946,https://www.amazon.in/Borosil-Plastic-Chefdelite-BCH20DBB21-Technology/dp/B01M5B0TPW/ref=sr_1_80?qid=1672923595&s=kitchen&sr=1-80,9830,5631,10130,7333,8194,954,813,706,1364,1307
B082KVTRW8,KENT 16055 Amaze Cool Touch Electric Kettle 1.8 L 1500 W | Plastic Outer & Stainless Steel Inside body | Auto shut off Over heating protection | Multipurpose hot water Kettle | 1 Year Warranty,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"₹1,900",1765,https://www.amazon.in/Amaze-Litre-Electric-Kettle-Stainless/dp/B082KVTRW8/ref=sr_1_81?qid=1672923595&s=kitchen&sr=1-81,1502,2009,1723,1246,1329,250,117,322,166,124
B08CFJBZRK,Prestige IRIS Plus 750 watt mixer grinder,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"₹6,295",14062,https://www.amazon.in/Prestige-IRIS-mixer-grinder-Black/dp/B08CFJBZRK/ref=sr_1_82?qid=1672923595&s=kitchen&sr=1-82,15574,15823,16903,10113,13682,1055,2407,2592,1644,1185
B07H3WDC4X,"Simxen Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying 400 W (Blue, Pink)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,₹999,15646,https://www.amazon.in/Simxen-Electric-Automatic-Steaming-Multicolour/dp/B07H3WDC4X/ref=sr_1_83?qid=1672923595&s=kitchen&sr=1-83,11082,17082,17676,18579,16278,3108,3006,1480,2488,2853
B09ZTZ9N3Q,"Amazon Basics 2000/1000 Watt Room Heater with Adjustable Thermostat (ISI certified, White color, Ideal for small to medium room/area)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","₹1,699",111,https://www.amazon.in/Amazon-Basics-Adjustable-Thermostat-certified/dp/B09ZTZ9N3Q/ref=sr_1_86?qid=1672923595&s=kitchen&sr=1-86,110,127,104,128,108,9,6,9,17,5
B083P71WKK,"HealthSense Weight Machine for Kitchen, Kitchen Food Weighing Scale for Health, Fitness, Home Baking & Cooking with Hanging Design, Touch Button, Tare Function & 1 Year Warranty – Chef-Mate KS 40",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales|DigitalScales,"₹1,500",9695,https://www.amazon.in/HealthSense-Chef-Mate-KS-40-Weighing/dp/B083P71WKK/ref=sr_1_87?qid=1672923595&s=kitchen&sr=1-87,11009,10031,10340,8867,10604,1855,1873,1082,1920,1579
B097R4D42G,"Bajaj New Shakti Neo 10L Vertical Storage Water Heater (Geyser 10 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","₹9,650",1772,https://www.amazon.in/Bajaj-Shakti-Heater-Multiple-Safety/dp/B097R4D42G/ref=sr_1_91?qid=1672923595&s=kitchen&sr=1-91,1545,1486,1983,1464,1349,261,227,152,148,214
B07MKMFKPG,Bosch Pro 1000W Mixer Grinder MGM8842MIN - Black,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"₹10,590",11499,https://www.amazon.in/Bosch-TrueMixx-Pro-Grinder-Watt-MGM8842MIN/dp/B07MKMFKPG/ref=sr_1_92?qid=1672923595&s=kitchen&sr=1-92,14386,11390,14246,10835,13729,1623,1091,1734,1717,1345
B0949FPSFY,"Bulfyss Stainless Steel Digital Kitchen Weighing Scale & Food Weight Machine for Diet, Nutrition, Health, Fitness, Baking & Cooking (5Kgs, Stainless Steel, 2 Years Warranty)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,"₹1,999",2162,https://www.amazon.in/Bulfyss-Stainless-Weighing-Nutrition-Warranty/dp/B0949FPSFY/ref=sr_1_93?qid=1672923595&s=kitchen&sr=1-93,2653,2516,2462,1883,2765,274,133,375,305,110
B08F47T4X5,"VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large, Medium, Small Plastic Snack Seal Sealing Bag Clips Vacuum Sealer (Set of 18, Multi-Color) (Multicolor)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,₹89,19621,https://www.amazon.in/VR-Pcs-Different-Multi-Color-Multicolor/dp/B08F47T4X5/ref=sr_1_94?qid=1672923595&s=kitchen&sr=1-94,20530,20748,21732,19840,14945,1659,2454,2962,3674,3392
B01M0505SJ,Orient Electric Apex-FX 1200mm Ultra High Speed 400 RPM Ceiling Fan (Brown),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans","₹2,485",19998,https://www.amazon.in/Orient-Electric-Apex-FX-1200mm-Ceiling/dp/B01M0505SJ/ref=sr_1_95?qid=1672923595&s=kitchen&sr=1-95,15931,24083,25110,16472,21184,1529,3383,3472,1468,2079
B08D6RCM3Q,"PrettyKrafts Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, (Pack of 1), Mushroom Print",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,₹899,1051,https://www.amazon.in/PrettyKrafts-Laundry-Clothes-Storage-Mushroom/dp/B08D6RCM3Q/ref=sr_1_96?qid=1672923595&s=kitchen&sr=1-96,871,1173,1065,923,983,87,164,115,171,137
B009P2LITG,"Bajaj Majesty RX11 2000 Watts Heat Convector Room Heater (White, ISI Approved)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","₹3,279",1716,https://www.amazon.in/Bajaj-RX-11-2000-Watt-Convector/dp/B009P2LITG/ref=sr_1_98?qid=1672923595&s=kitchen&sr=1-98,1393,1908,1699,1632,1280,133,98,126,232,260
B00V9NHDI4,"Eureka Forbes Trendy Zip 1000 Watts powerful suction vacuum cleaner with resuable dust bag & 5 accessories,1 year warrantycompact,light weight & easy to use (Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums","₹3,799",32931,https://www.amazon.in/Eureka-Forbes-Trendy-Zip-1000-Watt/dp/B00V9NHDI4/ref=sr_1_99?qid=1672923595&s=kitchen&sr=1-99,28503,32792,33958,39824,30155,5497,2006,5291,3003,5117
B07WGPBXY9,"Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"₹1,249",17424,https://www.amazon.in/Pigeon-Stovekraft-Quartz-Electric-Kettle/dp/B07WGPBXY9/ref=sr_1_100?qid=1672923595&s=kitchen&sr=1-100,15654,17020,18030,15646,18528,1786,1924,1813,2111,3369
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters","₹5,000",1889,https://www.amazon.in/Maharaja-Whiteline-Lava-1200-Watt-Helogen/dp/B00KRCBA6E/ref=sr_1_101?qid=1672923595&s=kitchen&sr=1-101,2351,2168,2043,2319,1536,110,178,284,189,245
B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹7,299",10324,https://www.amazon.in/Crompton-Gracee-Instant-Heater-Geyser/dp/B0B3X2BY3M/ref=sr_1_102?qid=1672923595&s=kitchen&sr=1-102,8838,9971,9374,13370,9881,2016,876,935,1413,1135
B00F159RIK,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",₹625,5355,https://www.amazon.in/Bajaj-DX-600-Watts-Light-Weight/dp/B00F159RIK/ref=sr_1_100?qid=1672923596&s=kitchen&sr=1-100,4074,6059,5113,6955,4391,977,493,332,981,1033
B08MV82R99,Bajaj Waterproof 1500 Watts Immersion Rod Heater,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods","₹1,020",3366,https://www.amazon.in/Bajaj-Waterproof-Watts-Immersion-Heater/dp/B08MV82R99/ref=sr_1_101?qid=1672923596&s=kitchen&sr=1-101,3028,3983,2668,3039,3092,636,573,669,455,492
B09VKWGZD7,"AGARO Supreme High Pressure Washer, 1800 Watts, 120 Bars, 6.5L/Min Flow Rate, 8 Meters Outlet Hose, Portable, for Car,Bike and Home Cleaning Purpose, Black and Orange","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|PressureWashers,Steam&WindowCleaners","₹8,990",1017,https://www.amazon.in/Supreme-Pressure-Portable-Cleaning-Purpose/dp/B09VKWGZD7/ref=sr_1_102?qid=1672923596&s=kitchen&sr=1-102,1251,871,1133,1083,1050,202,192,74,147,96
B009P2LK80,"Bajaj Deluxe 2000 Watts Halogen Room Heater (Steel, ISI Approved), Multicolor","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters","₹1,639",787,https://www.amazon.in/Bajaj-Delux-2000-Watt-Room-Heater/dp/B009P2LK80/ref=sr_1_103?qid=1672923596&s=kitchen&sr=1-103,555,612,975,611,787,59,87,156,100,54
B00A7PLVU6,Orpat HHB-100E WOB 250-Watt Hand Blender (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,₹899,18462,https://www.amazon.in/Orpat-HHB-100E-WOB-250-Watt-Blender/dp/B00A7PLVU6/ref=sr_1_104?qid=1672923596&s=kitchen&sr=1-104,18207,13330,15759,23911,17777,2020,3432,3629,1064,3256
B0B25DJ352,"GILTON Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying, Multi Color",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,"₹1,199",629,https://www.amazon.in/Egg-Boiler-Electric-Automatic-Steaming/dp/B0B25DJ352/ref=sr_1_105?qid=1672923596&s=kitchen&sr=1-105,466,674,816,662,753,102,61,106,53,65
